"id","objective_id","axis_id","articulation_id","name","will_be_delivered","total_cost","schedule_2013_2014","schedule_2015_2016","observation","technically","status","transversalidade","qualitative_progress_1","qualitative_progress_2","qualitative_progress_3","qualitative_progress_4","qualitative_progress_5","qualitative_progress_6","created_at","updated_at"
"87","14","2","4","Implantar 32 polos de Educação ambiental, capacitando e sensibilizando 120.000 cidadãos","Infraestrutura básica (projetor, cadeiras, mesas, material didático) para a implantação em 32 polos de difusão da educação ambiental em cada subprefeitura, aproveitando a potencialidade de parques e outros equipamentos, dando novos usos a espaços públicos existentes, Cursos, oficinas e atividades de sensibilização e educação ambiental e de cultura de paz","5800651.00","32 polos, 60 mil munícipes atendidos","60 mil munícipes atendidos","O fomento e a difusão das práticas de educação ambiental visa contribuir, para que integrantes de diferentes segmentos da população, de forma criativa, critica e autônoma, construam conhecimentos sobre a situação e perspectivas socioambientais e para que se capacitem a incorporar hábitos e estilos de vida amigáveis por meio da convivência pacífica e compatíveis com a sustentabilidade da vida na cidade de São Paulo e no planeta. Para dar andamento a essas práticas, criam-se os pólos de difusão em educação ambiental e cultura de paz nos territórios de cada Subprefeitura, para descentralizar as ações de capacitação (cursos e outras atividades de longa duração) e sensibilização (atividades diversas de curta duração) na educação ambiental não formal.","Pólos de difusão de educação ambiental e cultura de paz: espaços abertos localizados em equipamentos públicos como parques e CEUs que receberão atividades promovidas pela SVMA e outros órgãos interessados, além de servir como espaço de articulação para o desenvolvimento local.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"88","14","2","3","Plantar 900 mil mudas de árvores em passeios públicos, canteiros centrais e no Sistema de Áreas Verdes","900 mil mudas de árvores plantadas com recursos dos Termos de Compensação Ambiental.","20549400.00","328.553 árvores plantadas","571.467 árvores plantadas","O plantio de mudas será realizado prioritariamente com recursos dos Termos de Compensação Ambiental. O plantio de mudas de árvores deverá alcançar todo o território de São Paulo, partindo das demandas da população local e do diagnóstico técnico de áreas que precisam mais de intervenções urbanísticas e revitalização ambiental. As ações de plantio buscarão melhorar a qualidade ambiental do local com escolha de espécies adequadas para as calçadas e que tragam uma paisagem mais confortável para os moradores. A articulação local com as Subprefeituras se dará para a implantação de calçadas acessíveis e para o planejamento das intervenções. A meta será cumprida com o atendimento das solicitações de manutenção e plantio recebidas por SACs, demandas da sociedade civil organizada, instituições públicas municipais e demais atores sociais. Para a realização também deverá ser atendida à legislação vigente, em especial quanto à acessibilidade, uso do solo e arborização, como o Manual de Arborização Urbana do Município de São Paulo.
* - Os custos ora estimados refletem o valor estimado para o plantio de 50.112 árvores. As árvores restantes para atingir a meta serão plantadas por
meio de Termos de Ajustamento de Conduta.",,"1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"90","15","2","1","Obter terrenos, projetar, licitar, licenciar, garantir a fonte de financiamento e construir 4 novas centrais de triagem automatizadas","4 Centrais de Triagem Automatizadas","123300000.00",,"04 centrais de triagem","As centrais de triagem automatizadas contam com dispositivos para triagem automatizada, com maior capacidade de processamento de material. Trata-se de conjunto de processos de separação automática por meio de equipamentos providos de sensores ópticos, separador magnético, separador balístico e sistemas de aspiração, entre outros, que promovem a classificação e seleção automática dos materiais, de acordo com suas características físicas. A triagem automática permite separar as frações de Politereftalato de Etileno (PET); Plástico filme; Polietileno de Alta Densidade (PEAD); Plásticos mistos; Metais ferrosos e não-ferrosos; Embalagens acartonadas para produtos líquidos e semilíquidos (tetrapak).","Central de Triagem: é o equipamento que promove a triagem do material coletado pelos caminhões a serviço da PMSP, no âmbito do Programa de Coleta Seletiva.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"91","15","2","1","Implantar 84 novos Ecopontos","84 Ecopontos implantados","57443426.00","39 ecopontos","45 ecopontos","A concepção do ecoponto é oferecer ao munícipe uma opção para a entrega voluntária de resíduos, sobretudo os provenientes de pequenas reformas e materiais inservíveis, como sofás, colchões, eletrodomésticos. O equipamento é entregue devidamente cercado e com portão de acesso e totem de identificação, equipado com baias para o recebimento de resíduos volumosos, caçambas para resíduos da construção civil e containers para o acondicionamento de material reciclável, em uma área impermeabilizada, com iluminação e vigilância (horário de operação: 2a.feira a sábado das 6h às 22h e aos domingos e feriados das 6h às 18h). As áreas onde serão implantadas os novos ecopontos priorizam os distritos que ainda não dispõem desse equipamento.","Ecoponto: Equipamento com aproximadamente 800 m², com acesso para veículos e caminhões, localizado próximo a áreas com histórico de descarte irregular de resíduos para a recepção voluntária de pequenos volumes de resíduos da construção civil e demolição (até 1m³), resíduos volumosos (móveis inservíveis, colchões, restos de poda) e materiais recicláveis, cuja operação é realizada pelas empresas contratadas para a realização dos serviços de limpeza indivisíveis (varrição, lavagem de vias, remoção de objetos volumosos e outros).","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"94","16","2","6","Implantar as novas modalidades temporais de Bilhete Único (Diária, Semanal e Mensal)","Um instrumento de política tarifária que permitirá aos usuários o deslocamento, sem restrição, por toda a cidade pelo período adquirido (diário, semanal ou mensal). Esse instrumento é composto por novos cartões, novos aplicativos e atualização tecnológica do Sistema Bilhete Único.","17500000.00","Bilhete Único Mensal implantado","Bilhete Único Semanal implantado, Bilhete Único Diário implantado","A implantação das novas modalidades consiste na emissão de cartões (bilhetes) com validade no período e à atualização tecnológica de todo o sistema de bilhetagem.
* Custo referente à infraestrutura tecnológica e física necessária para a implantação da meta, entregue em 2013","Bilhete Único Mensal: bilhete de validade mensal, com o qual o valor pago dá direito ao deslocamento por toda a cidade, sem limitação de viagens no período.
Bilhete Único Semanal: como o mensal, porém para o período de uma semana.
Bilhete Único Diário: analogamente, com validade para um dia.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"96","16","2","2","Implantar 150 km de faixas exclusivas de ônibus","150 Km de faixas exclusivas de ônibus, sinalizadas e com tratamento prioritário para o transporte coletivo","45000000.00","150 km de Faixas Exclusivas de Ônibus",,"As diretrizes do Plano Diretor Estratégico estabelecem a prioridade do transporte público. A meta prevê a instalação de mais 150 km de faixas à direita em eixos de transporte cuja frequência dos ônibus estejam acima de 40 ônibus por sentido no horário pico. Os atuais recursos de vigilância, como radares, câmeras de vigilância, sensores de massa veicular e outros, tornam possível assegurar um nível de respeito às faixas exclusivas à direita. Os conflitos com veículos nas conversões à direita, o acesso e saídas das garagens e as operações de cargas e descargas deverão ser mantidos sob controle através de fiscalização adequada. A implantação de faixas exclusivas à direita requer como medida prévia a proibição de estacionamento nesta faixa, para que a mesma seja dedicada exclusivamente aos ônibus.

Vias que receberão faixas exclusivas (informação completa dos trechos contemplados estará disponível no site do Programa de Metas):

Av. Jabaquara / Av. Eng. Armando de Arruda Av. Luís Dumont Vilares Pereira
R. Cesário Galeno / R. Honório Maia
R. Gonçalo Nunes / R. Rodrigues Velho
Av. Raimundo Pereira de Magalhães
Av. Casa Verde / R. D. Amaral Mousinho
Av. Auro Soares de Moura Andrade
Av. Antártica / Av. Sumaré / Av. Paulo VI
Av. das Nações Unidas R. Silva Bueno
Av. Magalhães de Castro / Av. Mj. Sílvio de Magalhães Padilha (Marginal Pinheiros)
Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê)
Av. Elísio Teixeira Leite Rótula Central
R. Alfredo Pujol
R. Nossa Senhora da Lapa / R. Monteiro de Melo
R. Tomazzo Ferrara
R. John Harrisson / R. Gago Coutinho
Av. Itaberaba
Av. Imirim
Av. Zaki Narchi
Av. Eng. Caetano Alvares
R. Sumidouro
R. Bom Pastor / R. Antonio Marcondes / Av. Nazaré
Av. Amador Bueno da Veiga
Av. Brigadeiro Luís Antonio
Av. Águia de Haia
R. Rodovalho Júnior
Av. Nova Cantareira
Av. Conselheiro Carrão
Viaduto Conselheiro Carrão
R. Antonio de Barros
R. Domingos Calheiros
Av. Regente Feijó
Av. Tucuruvi
R. Cel. Sezefredo Fagundes
R. Monte D´Ouro
R. Luis Gama / R. Silveira da Mota / R. Otto de Alencar / R. Barão de Iguape
R. Francisco Alves / R. Jeroaquara / R. Trajano
R. Duarte de Azevedo
Av. Conselheiro Rodrigues Alves
Viad. Domingos de Morais
R. Loefgreen
R. Baltazar Carrasco
Av. Água Fria
Av. Nordestina
R. Dr. João Ribeiro
R. Monte Pascal
R. Brig. Gavião Peixoto
R. Faustolo
R. João XXIII
R. Padre Benedito de Carvalho
R. Ver. Cid Galvão
R. Cel. Rodovalho Av. Dr. Eduardo Cotching
Av. Corifeu de Azevedo Marques
Av. Morvan Dias de Figueiredo (Marginal Tietê)
Av. Pedro Alvares Cabral / Av. Ibirapuera
R. Maria Cândida / R. Olavo Egídio
R. do Lavapés
R. da Independência
Av. D. Pedro I
Av. Cangaíba
Av. Penha de França
R. Clímaco Barbosa
R. Comendador Cantinho
R. João Teodoro
Av. Eng. George Corbisier
R. Ibitirama / R. e Viad. Cap.
Pacheco e Chaves / R. do
Av. Sapopemba
R. Heitor Penteado / Dr. Arnaldo / Av. Paulista / Av. Bernardino de Campos
Av. Indianópolis

Eixo Norte-Sul (Av. Santos Dumont / Av. Tiradentes / Av. 23 de Maio / Av. Rubem Berta / Av. Moreira Guimarães / Washington Luiz / Interlagos/ Jangadeiro / Teotônio Vilela)","Faixa exclusiva de ônibus à direita: Faixa de trânsito reservada ao tráfego exclusivo de ônibus em tempo integral ou em horários pré-determinados.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"97","16","2","2","Implantar uma rede de 400 km de vias cicláveis","400 km de infraestrutura cicloviária de circulação (ciclovias, ciclofaixas, ciclorrotas, calçadas compartilhadas)","70000000.00","52,5 km de ciclorrotas no Bike Sampa, 56,7 km de vias cicláveis no Plano Cicloviário","140,8 km de Vias Cicláveis na Expansão do Plano Cicloviário, 150 km de ciclovias junto aos novos corredores de ônibus","A meta inclui a instalação de estacionamentos para bicicletas e a implantação de um sistema de compartilhamento que será gerenciado pelo Bilhete Único.
Projetos de vias cicláveis a serem implantados:
Plano Cicloviário SMT/CET Setor Norte - 18,43 km de Infraestrutura Cicloviária, sendo 4,52 km de Ciclovia; 7,36 km de Ciclofaixa; 5,03 km de tráfego
Compartilhado e 1,52 km de Rota de Bicicleta.
Plano Cicloviário SMT/CET Setor Sul - 12,14 km de Infraestrutura Cicloviária, sendo 6,70 km de Ciclovia; 0,76 km de Ciclofaixa; 3,90 km de Tráfego
Compartilhado e 0,78 km de Rota de Bicicleta.
Plano Cicloviário SMT/CET Setor Leste - 26,27 km de Infraestrutua Cicloviária, sendo 7,51 km de Ciclovia; 13,46 km de Ciclofaixa; 2,18 km de tráfego
Compartilhado e 3,12 km de Rota de Bicicleta.
Expansão do Plano Cicloviário SMT/CET Setor Norte - 46,00 km de Infraestrutura cicloviária.
Expansão do Plano cicloviário SMT/CET Setor Sul- 11,00 km de Infraestrutura Cicloviária.
Expansão do Plano cicloviário SMT/CET Setor Leste - 63,00 km de Infraestrutura Cicloviária.
Projeto Bike Sampa - Ciclorrotas compartilhadas
Ciclovias nos corredores de ônibus (custos das ciclovias nos corredores estão imbutidos nos custos do projeto de corredor e não contribuem para o
valor definido no campo ""Custo Total da Meta"""")""","Rota de Bicicleta ou Ciclorrota: Ruas já utilizadas por ciclistas que circulam nos bordos da via junto com o tráfego geral e que recebem sinalização vertical e horizontal especifica (placas e pintura de solo) alertando os motoristas sobre a presença e a prioridade a ser dada ao tráfego ciclístico, além da adoção da velocidade veicular em 30 km/h..
Ciclovia: Pista para uso exclusivo para circulação de bicicletas, segregada fisicamente do restante da via, dotada de sinalização vertical
e horizontal especifica (placas e pintura de solo). Pode estar situada na calçada, no canteiro central de uma via ou na própria pista onde circula o tráfego geral.
Ciclofaixa: Faixa para uso exclusivo para circulação de bicicletas sem segregação física em relação ao restante da via e caracterizada por sinalização vertical e horizontal especifica (placas e pintura de solo). Normalmente situa-se nos bordos da pista por onde circula o tráfego geral, mas pode também situar-se na calçada e no canteiro central.
Calçada Compartilhada: Calçadas onde é autorizada a circulação montada de bicicletas e que recebem sinalização vertical (placas) regulamentando esta situação.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"98","16","2","1","Modernizar a rede semafórica","Projeto DNA Semafórico: É composto pelo Cadastro Semafórico, Programa Olho no Semáforo e Indicador de Qualidade Semafórica Realização e tem como finalidade o diagnóstico da situação atual dos semáforos na cidade, com participação ativa da população para identificação e tratamento dos problemas,  Recuperação de 4.800 intersecções do Sistema de Sinalização Semafórica","274192935.38","Projeto DNA Semafórico implantado, 3.654 Intersecções Semafóricas modernizadas","1.146 Intersecções Semafóricas modernizadas","Orientar a ampliação da rede de semáforos operando em tempo real ao longo dos principais corredores de transporte e trânsito do município","Automação Semafórica: programação semafórica dos cruzamentos conectada ao sistema de controle centralizado operando em tempo real.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"99","16","2","6","Projetar, licitar, licenciar e garantir a fonte de financiamento para a execução do Plano Viário Sul","Melhoramento e duplicação de 7,5km da R. Agamenon e Estrada da Baronesa com implantação de corredor de ônibus, Prolongamento e duplicação de 5,5 km da Estrada do M'Boi Mirim com implantação de corredor de ônibus,  Duplicação de 1,2km da Estrada da Cachoeirinha com implantação de corredor de ônibus, Prolongamento de 3,3km da Av. Carlos Caldeira Filho com implantação de corredor de ônibus e canalização do córrego Água dos Brancos, Melhoramentos e duplicação de 3,1km da Av. Dona Belmira Marin com implantação de corredor de ônibus, Melhoramento e alargamento de 4,9km da Estrada de Itapecerica, Duplicação de 6,3km da Estrada do Alvarenga, Melhoramento e duplicação de 5,7km da Av. Guarapiranga/ Estrada Guavirituba com implantação de corredor de ônibus.","1743000000.00","30% das obras","70% das obras","Além dos melhoramentos viários, o custo e a descrição da meta inclui a implantação de 25km de corredores de ônibus que devem ser contabilizados como entrega para os 150km de corredores de ônibus. O total das intervenções de melhoramento, duplicação, prolongamento ou implantação de corredor é de 36,3km.","Plano Viário Sul: Plano de obras viárias localizadas na região do extremo sul da cidade de São Paulo.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"100","16","2","2","Concluir as obras do complexo Nova Radial","Obras Viárias Complementares ao Prolongamento da Radial Leste - 2ª Etapa (Subprefeituras Guaianases, Itaquera, Penha e São Miguel): conjunto de intervenções para acesso e apoio ao novo trecho da Radial Leste.","309999000.00",,"Nova Radial finalizada",,,"1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"101","16","2","2","Projetar, licitar, licenciar, garantir a fonte de financiamento e construir a ponte Raimundo Pereira de Magalhães","Ponte Raimundo Pereira Magalhães construída.","220000000.00",,"Ponte construída","A Ponte da Avenida Raimundo Pereira de Magalhães será construída sobre o rio Tietê reestabelece a ligação entre a parte norte da avenida com o bairro da Lapa e a Avenida Marginal do Tietê, numa extensão de cerca de 200 metros, além de viário complementar.",,"1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"102","16","2","6","Ampliar o Programa de Proteção ao Pedestre atingindo 18 novas grandes avenidas e 14 locais de intensa circulação de pedestres","Programa Proteção ao Pedestre, com ações educativas, de engenharia e de fiscalização.","12000000.00","22 novos locais atendidos","10 novos locais atendidos","Reduzir em 10% / ano o número de acidentes de trânsito com pedestres, ampliando o programa de proteção ao pedestre para toda a cidade, enfatizando corredores de ônibus periféricos, subcentros comerciais e pólos geradores de pedestres (regiões com alto índice de atropelamentos) com a implementação de ações de educação, engenharia e fiscalização.
Locais a serem atendidos:
Grandes Avenidas
Av. S. João
R. Vergueiro
Av. 9 de Julho/Sto Amaro
Consolação/Rebouças/Fco Morato
Av. Inajar de Sousa/Rio Branco
Edgar Facó/Lapa/Centro
Paes de Barros
Av Ragueb Chohfi
Av. S. Miguel
Av. Sapopemba
Av. Marechal Tito
Av. Matteo Bei/ Cons Carrão
Av. Teotônio Vilela,
Av. Guarapiranga
Estrada M' Boi Mirim
Av. Cupecê
Estrada Itapecerica
Av. Ibirapuera/Ver.José Diniz

Locais de intensa circulação de pedestres
Centro Antigo
Brás
Bela Vista
Santana
V. Maria
USP
Lapa
Pinheiros
Penha
Sapopemba
Itaquera
São Miguel
Lgo. 13 de Maio
Itaim Bibi","Programa de Proteção ao Pedestre: programa cujo objetivo é criar a cultura de respeito ao pedestre, resgatando os valores de proteção ao pedestre, de maneira a ampliar a segurança destes e reduzir os índices de acidentalidade por atropelamentos","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"103","16","2","2","Projetar, licitar, licenciar, garantir a fonte de financiamento e construir a alça de acesso à Marginal da Ponte do Aricanduva","Alça construída","10000000.00",,"Alça construída","A alça permitirá o acesso à Marginal Tietê evitando a entrada no bairro da Penha.",,"1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"104","17","2","2","Intervir em 79 pontos de alagamentos por meio do Programa de Redução de Alagamentos %u2013 PRA","Intervenções em 79 pontos de alagamentos realizadas","133000000.00","79 pontos",,"O Programa compreende a execução de serviços para redução dos pontos de alagamento e margens de córrego com situação crítica quanto à interdição de tráfego e erosão ou solapamento. Os locais de execução dos serviços foram definidos e priorizados em estudos realizados pela SIURB, SMSP, Subprefeituras e CET. O programa está organizado em lotes regionais que reúnem intervenções em ruas / logradouros por subprefeitura: Lote I - Sul (Capela do Socorro, Ipiranga, Jabaquara, Santo Amaro); Lote II - Oeste/Centro/ Sudeste (Móoca, Lapa, Sé, Pinheiros); Lote III - Norte/ Noroeste (Casa Verde, Freguesia do Ó, Jaçanã/Tremembé, Vila Maria/Vila Guilherme, Pirituba, Santana); Lote IV - Leste (Ermelino Matarazzo, Itaquera, Itaim Paulista, São Miguel); Lote IV - Leste (Ermelino Matarazzo, Itaquera, Itaim Paulista, São Miguel).","Programa de Redução de Alagamentos – PRA: prevê minimizar alagamentos em vários pontos da cidade, em função de insuficiências do sistema existente de drenagem ou de margens de córregos com solapamentos. As obras e serviços previstos no PRA são pontuais e de rápida implantação, servindo como complemento aos macro-programas de drenagem da cidade.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"105","17","2","2","Realizar intervenções de controle de cheias em bacias dos córregos: Ponte Baixa, Zavuvus, Sumaré/Água Preta, Aricanduva, Cordeiro, Praça da Bandeira, Av. Anhaia Mello, Freitas/Capão Redondo, Paraguai/Éguas, Riacho do Ipiranga, Tremembé, Ribeirão Perus e Paciência e desenvolver o projeto para intervenção nos córregos do Itaim Paulista","Canalização de 15,4km de córregos, construção de 8 reservatórios e 2 parques lineares com um total de 560.000m² de área verde.","3300000000.00","9 reservatórios implantados, 394.000 m² de parque linear implementados, 1 caixa de equalização implantada, 11.370 metros canalizados","20 reservatórios implantados (2 em processo de revisão - Reservatórios do Anhangabaú),  1.266.000 m² de parque linear implementados, 2 caixas de interligação implantadas, 3 caixas de equalização implantadas, 14.391 metros canalizados","1. PONTE BAIXA (Subprefeitura do M'Boi Mirim) - Canalização de 3.080m do Córrego e implantação de 1 reservatório.
2. ZAVUVUS (Subprefeituras de Santo Amaro e Cidade Ademar) - Canalização de 3.520m do Córrego Zavuvus com implantação de 2 reservatórios e um parque linear de 200.000m².
3. SUMARÉ E ÁGUA PRETA (Subprefeitura Lapa) - Canalização de 8.800m do Córrego.
4. ARICANDUVA (Subprefeitura Aricanduva e São Mateus) - Implantação de 2 reservatórios e um parque linear de 360.000m² na área do Córrego.
5. PRAÇA DA BANDEIRA (Subprefeitura Sé) - Implantação do reservatório do Anhangabaú.
6. ANHAIA MELLO (Subprefeitura Vila Prudente/Sapopemba) - Implantação de 2 reservatórios
7. Ribeirão Perus (Subprefeitura Perus) - Canalização de 110m do Córrego com implantação de 5 reservatórios e um parque linear de 1.100.000 m².
8. Riacho do Ipiranga (Subprefeitura Ipiranga) - Canalização de 2.200 m do Córrego com implantação de um reservatório.
9. Paciência (Subprefeitura Jaçana/Tremembé) - Canalização de 2.400m com implantação de um reservatório no Córrego Paciência.
10. Tremembé (Subprefeitura Jaçana/Tremembé) - Canalização de 2.500 m com implantação de 6 reservatórios no Córrego.
11. Morro do S - Freitas/Capão Redondo (Subprefeitura Campo Limpo) -
12. Cordeiro (Subprefeitura Cidade Ademar e Santo Amaro) - Canalização de 2.200m do Córrego Alcatrazes e 270m de canalização do Córrego Cordeiro com implantação de 6 reservatórios, 4 caixas de equalização de vazão e 2 caixas de interligação de galerias.
13. Paraguai/Éguas (Subprefeitura Santo Amaro e Vila Mariana) - Implantação de um reservatório.
14. Ribeirão Água Vermelha, Ribeirão Lajeado, Córrego Itaim, Córrego Tijuco Preto e afluentes (Subprefeitura Itaim Paulista) - Elaboração de projeto básico e viabilização do inicio da intervenção
Os custos relacionados às obras acima incluem gastos com as desapropriações necessárias à execução da obra.","Intervenções de macrodrenagem: obras de apoio à drenagem associadas à bacia ou à sub-bacia hidrográfica","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"106","17","2","2","Desenvolver o programa de drenagem e manejo das águas pluviais, com a criação de uma instância municipal de regulação, articulação e monitoramento da drenagem urbana","1 Programa de drenagem criado, 1 Instância municipal de drenagem.","20076242.00",,"Programa de drenagem, Instância municipal de drenagem","Será realizada a elaboração de estudos de 6 seis bacias hidrográficas inscritas no território do município, com objetivo básico de recuperação dos cursos d%u2019água e de suas bacias hidrográficas, de modo a integrá-las ao tecido urbano com sustentabilidade ambiental. Tal estudo engloba o levantamento realizado de informações básicas das bacias hidrográficas, diagnóstico hidrológico e hidráulico e desenvolvimento dos modelos computacionais de simulação hidráulica, proposição de medidas estruturais e não estruturais de implantação imediata, de curto, médio e longo prazos, execução de anteprojetos de intervenções, viabilidade ambiental das obras propostas; proposição de aprimoramento institucional. O Programa prevê também a institucionalização de uma instância municipal que articule os órgãos que atuam na questão da drenagem urbana.","Bacia hidrográfica: é uma área de captação natural da água de precipitação que faz convergir o escoamento para um único ponto de saída.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"107","18","3","3","Criar 32 Centros de Atendimento ao Cidadão %u2013 CAC","Centros de Atendimento ao Cidadão funcionando em cada subprefeitura.","55000000.00",,"32 CACs","Adequação do espaço físico, modernização do atendimento e ampliação dos serviços oferecidos.","Centros de Atendimento ao Cidadão – CAC: é a modernização de toda a infraestrutura das atuais Praças de Atendimento que irá incluir adequação do espaço físico, otimização e ampliação dos serviços atendidos, integração dos sistemas de atendimento oferecidos.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"108","18","3","7","Ampliar e modernizar os serviços oferecidos por meio do 156","Serviço de atendimento ao cidadão reestruturado, tanto na parte externa do serviço como nos fluxos internos das demandas dos cidadãos.","50000000.00",,"156 modernizado","Os serviços de atendimento ao cidadão encontram-se hoje desarticulados e sem um fluxo adequado para que as respostas sejam dadas num período de
tempo adequado ao cidadão. A ampliação e reestruturação destes canais visam garantir um atendimento ágil e eficaz das demandas dos cidadãos.","156: É a Central telefônica da Prefeitura de São Paulo que fornece informações sobre os serviços públicos municipais.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"110","18","3","4","Integrar os sistemas de informação dos diversos órgãos municipais (Guarda Civil Metropolitana, Companhia de Engenharia de Tráfego, SAMU, Defesa Civil) e implantar a Central de Operações da Defesa Civil para a gestão de riscos e respostas a desastres","Sistema de informações das diversas instituições com base de dados integrada, Implantação de uma Central de operações e atendimento da Defesa Civil no tocante a sua infra-estrutura e equipamentos para alimentação de um sistema em um banco de dados integrados com diversas centrais setoriais e emergência da Cidade de São Paulo","30000000.00",,"Sistema de Informação integrado, Central de Operações da Defesa Civil","A implantação da Central de Operações da Defesa Civil permitirá aos órgãos envolvidos o aperfeiçoamento dos processos, com agilização no atendimento à população nas situações de emergência e no planejamento estratégico. Nesse sentido, os esforços para seu funcionamento compreende o desenvolvimento do projeto, a implantação de infraestrutura e do Centro, a qualificação dos profissionais, a instalação dos sistemas de integração e dos equipamentos e a definição de protocolos de atendimento para os órgãos de emergência. E, ainda o desenvolvimento de uma base de dados da Defesa Civil para coleta, sistematização e compartilhamento com a sociedade","Central de operações: Centro onde se coordena as ações de prevenção e resposta a desastres e calamidades.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"111","18","3","7","Implantar um Sistema de Informação Geográfica, com dados abertos e livre consulta pelo público","Sistema de Informação Geográfica implantado.","10700000.00",,"Sistema de Informação Geográfica","O SIG-SP está institucionalizado pelo Decreto nº 50.736/2009. O SIG gerido pela SMDU, envolverá informações disponibilizadas pelas secretarias e órgão externos, relacionados com atividades de expressão territorial. Será desenvolvido em padrões compatíveis com os sistemas livres e de mercado, aderentes à Infraestrutura Nacional de Dados Espaciais (INDE), bem como à Open Geospatial Consortium (OGC).
Como sistema corporativo, produz e reproduz informação de maneira inteligente com o apoio das geotecnologias. No âmbito de SMDU e SPUrbanismo, produzirá um sistema integrado dos bancos de dados existentes, agregando a informação geográfica como componente de suas análises, seja em ambiente interno (módulo I de integração) ou externo (Infolocal).","Sistema de Informação Geográfica (SIG): Conjunto de pessoas, organizações, dados, equipamentos e programas de coleta, processamento, análise e disseminação da informação geográfica.
Infraestrutura de Dados Espaciais (IDE): Conjunto integrado de tecnologias; políticas; mecanismos e procedimentos de coordenação e monitoramento; padrões e acordos, necessário para facilitar e ordenar a geração, o armazenamento, o acesso, o compartilhamento, a disseminação e o uso dos dados geoespaciais de origem federal, estadual, distrital e municipal.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"112","18","3","4","Criar 400 Núcleos de Defesa Civil %u2013 NUDEC","Banco de dados com as informações inerentes as lideranças e áreas de riscos,  Treinamento das lideranças cadastradas para em caso de ocorrências adotarem providências no sentido de alertar os demais moradores da comunidade e contatar a Defesa Civil","21000.00","250 NUDECs","150 NUDECs","Para a criação de 400 novos NUDECs, será realizado o mapeamento das áreas pelo IPT, cadastramento de pessoas da comunidade e treinamento. O mapeamento será priorizado para as áreas de risco 4 - perigo eminente (morro/encosta).","Núcleos de Defesa Civil: grupos locais cuja finalidade é desenvolver um processo de orientação permanente junto à população","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"115","19","3","7","Realizar 44 Conferências Municipais Temáticas","Grandes conferências temáticas realizadas, com participação direta da sociedade civil","6768928.00","22 Conferências Municipais Temáticas","22 Conferências Municipais Temáticas","Cada conferência pressupõe no mínimo o seguinte conjunto de ações: elaboração de edital de convocação e regulamento, realizações de préconferências regionais, mobilização da sociedade civil e do governo, definição de infra-estrutura, elaboração de relatoria, publicização do relatório final e eleição de delegados, que devem ter recursos garantidos para participação nas conferências estaduais e na federal (se for o caso). Para 2013 já estão previstas as seguintes conferências municipais: Cidade, Cultura, Educação, Promoção da Igualdade Racial, Meio Ambiente, Assistência Social, Migrantes, Participação e Atenção às Drogas, Segurança Alimentar e Nutricional e Saúde.","Conferências municipais: espaços de participação direta da sociedade civil para apresentação de proposições para formulação e acompanhamento de políticas públicas (controle social). Em geral são uma etapa prévia à realização de conferências nas esferas estadual e federal","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"116","19","3","7","Implantar o Gabinete Digital, como instrumento de transparência e participação social","Portal na internet implantada com funcionalidades interativas","930300.00","Gabinete Digital",,"Portal na internet com as seguintes funcionalidades básicas: Agenda Colaborativa, Perguntas e Respostas da Prefeitura, Fórum de Discussão Pública via internet e interface com as redes sociais. Outras funcionalidades podem ser desenvolvidas de acordo com as necessidades detectadas.","Gabinete Digital: Portal na internet que permite a participação do cidadão e interação direta com a equipe da Prefeitura.","1",NULL,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
